transaction_id,customer_id,amount,hour,day_of_week,merchant_category,device_type,channel,distance_from_home_km,transaction_velocity_1h,account_age_days,avg_ticket_30d,is_international,has_chargeback_history,is_weekend,is_night_txn,is_fraud
TXN-00001781,40552,88.48,11,0,fuel,desktop,in_store,10.64,1,2540,114.61,0,0,0,0,0
TXN-00001782,12131,292.64,19,2,groceries,mobile,atm,18.95,3,2069,178.46,0,0,0,0,1
TXN-00001783,95939,120.32,2,2,travel,mobile,online,14.54,1,265,111.44,0,1,0,1,0
TXN-00001784,75452,248.53,9,2,food_delivery,mobile,atm,15.13,1,3203,167.28,1,0,0,0,0
TXN-00001785,31923,79.17,16,1,food_delivery,mobile,online,15.6,2,2358,175.28,0,0,0,0,0
TXN-00001786,27837,190.94,10,3,food_delivery,mobile,online,8.85,4,166,102.08,0,0,0,0,0
TXN-00001787,18903,90.95,0,1,travel,desktop,in_store,2.82,2,1595,237.84,0,0,0,1,0
TXN-00001788,52558,154.86,20,4,electronics,pos_terminal,online,26.4,0,2910,100.63,0,0,0,0,0
TXN-00001789,77814,644.93,14,5,fuel,pos_terminal,online,25.07,1,1940,142.24,0,0,1,0,0
TXN-00001790,62578,133.91,13,4,healthcare,pos_terminal,online,31.93,3,2045,86.84,0,0,0,0,0
TXN-00001791,89292,60.86,4,4,groceries,mobile,online,2.91,1,2316,103.12,0,0,0,1,0
TXN-00001792,40943,200.23,10,4,utilities,mobile,in_store,2.43,0,1074,14.08,0,0,0,0,0
TXN-00001793,35029,202.83,20,2,gaming,desktop,in_store,2.67,5,1026,793.63,0,0,0,0,0
TXN-00001794,53024,201.84,6,1,groceries,desktop,atm,28.38,1,308,144.49,0,0,0,0,0
TXN-00001795,28187,280.66,4,2,utilities,mobile,in_store,4.55,1,2307,259.99,0,0,0,1,0
TXN-00001796,97807,128.76,22,1,groceries,tablet,online,1.92,4,1956,57.76,0,0,0,0,0
TXN-00001797,26718,300.56,8,3,travel,mobile,in_store,9.72,4,3508,418.13,0,0,0,0,0
TXN-00001798,53097,185.02,11,2,groceries,mobile,online,9.09,2,2129,143.21,0,0,0,0,0
TXN-00001799,56980,57.52,0,3,utilities,pos_terminal,online,47.3,5,1576,222.47,0,0,0,1,1
TXN-00001800,15134,330.86,7,3,fashion,tablet,atm,5.41,0,1769,257.52,0,0,0,0,0
TXN-00001801,52157,214.85,22,4,utilities,tablet,in_store,26.99,3,2561,41.87,0,1,0,0,1
TXN-00001802,50922,289.48,21,2,food_delivery,pos_terminal,online,58.1,2,1742,172.56,0,0,0,0,0
TXN-00001803,33349,64.3,23,4,food_delivery,mobile,online,10.4,2,1577,397.83,1,0,0,1,0
TXN-00001804,21517,344.65,16,4,gaming,desktop,online,2.61,2,33,246.1,0,0,0,0,1
TXN-00001805,14065,758.52,17,3,groceries,desktop,in_store,97.15,1,1843,315.0,0,0,0,0,1
TXN-00001806,10772,59.72,21,4,utilities,desktop,online,3.15,3,3147,211.06,0,0,0,0,0
TXN-00001807,53333,378.67,1,1,utilities,mobile,online,24.09,2,2135,235.84,0,0,0,1,0
TXN-00001808,18085,215.53,7,2,groceries,mobile,online,,1,3268,140.23,0,1,0,0,0
TXN-00001809,96338,186.52,2,4,healthcare,mobile,in_store,0.2,4,553,90.45,0,0,0,1,0
TXN-00001810,32026,347.42,23,5,food_delivery,pos_terminal,online,13.72,1,356,82.81,1,0,1,1,0
TXN-00001811,68726,321.47,14,3,travel,desktop,online,1.71,0,2342,139.89,1,1,0,0,1
TXN-00001812,70613,444.55,20,2,groceries,mobile,online,11.95,2,2224,35.21,0,0,0,0,0
TXN-00001813,54595,66.72,14,0,cash_withdrawal,mobile,online,23.44,2,85,38.4,1,0,0,0,1
TXN-00001814,89524,456.28,15,0,fashion,desktop,in_store,54.8,2,1555,268.38,0,0,0,0,0
TXN-00001815,19962,246.72,16,5,gaming,pos_terminal,in_store,3.04,1,1890,22.66,0,0,1,0,0
TXN-00001816,31062,38.68,23,4,groceries,mobile,in_store,0.81,3,3193,317.19,0,0,0,1,0
TXN-00001817,32719,134.93,20,2,utilities,mobile,in_store,25.55,5,391,262.84,0,0,0,0,0
TXN-00001818,22187,219.23,10,5,gaming,pos_terminal,online,27.3,2,1458,203.44,0,0,1,0,0
TXN-00001819,36529,132.52,15,3,electronics,desktop,online,4.39,0,1199,109.08,1,0,0,0,0
TXN-00001820,38141,169.17,12,4,gaming,mobile,in_store,2.45,0,2446,192.03,0,0,0,0,0
TXN-00001821,78831,117.61,4,3,groceries,desktop,online,1.63,3,3005,298.45,0,0,0,1,0
TXN-00001822,37146,1023.26,14,1,food_delivery,tablet,atm,10.53,1,2818,280.38,0,0,0,0,1
TXN-00001823,88903,304.03,8,5,groceries,mobile,in_store,0.31,0,1688,175.51,0,0,1,0,0
TXN-00001824,79539,199.46,18,3,groceries,pos_terminal,in_store,28.55,0,3454,257.45,0,0,0,0,0
TXN-00001825,91146,77.52,21,5,cash_withdrawal,mobile,in_store,6.84,3,661,257.93,0,0,1,0,0
TXN-00001826,19470,445.36,16,5,travel,mobile,online,17.31,2,2087,157.51,0,0,1,0,1
TXN-00001827,98610,276.4,4,2,groceries,desktop,online,15.84,6,728,257.77,0,0,0,1,0
TXN-00001828,65256,85.03,22,0,travel,desktop,online,34.52,1,2243,263.84,0,0,0,0,0
TXN-00001829,98412,85.58,7,6,electronics,mobile,online,6.16,1,3257,133.91,0,0,1,0,0
TXN-00001830,41935,172.41,11,6,groceries,mobile,online,10.97,3,717,161.66,0,0,1,0,0
TXN-00001831,95768,200.99,15,6,gaming,mobile,in_store,4.56,0,921,195.06,0,0,1,0,0
TXN-00001832,62973,298.94,13,0,food_delivery,mobile,online,1.12,1,335,539.01,0,0,0,0,0
TXN-00001833,16463,181.41,18,2,electronics,tablet,atm,4.6,1,52,144.35,0,0,0,0,0
TXN-00001834,46910,317.15,9,1,healthcare,desktop,online,6.72,1,1337,345.53,0,0,0,0,0
TXN-00001835,22401,132.63,15,4,travel,pos_terminal,online,11.84,2,1340,271.24,0,0,0,0,0
TXN-00001836,94714,181.79,18,4,groceries,desktop,in_store,18.57,1,2831,272.36,0,0,0,0,0
TXN-00001837,37401,456.62,12,5,groceries,mobile,online,14.26,1,1246,276.13,1,0,1,0,0
TXN-00001838,30012,327.32,17,3,utilities,pos_terminal,in_store,6.72,4,685,341.06,0,1,0,0,0
TXN-00001839,59760,190.24,20,4,electronics,mobile,atm,17.17,3,66,204.81,0,0,0,0,0
TXN-00001840,48264,240.31,22,4,healthcare,desktop,online,1.93,2,2384,665.72,0,0,0,0,0
TXN-00001841,18727,182.42,12,6,groceries,mobile,online,42.05,5,1044,307.08,1,0,1,0,0
TXN-00001842,83483,53.5,23,3,gaming,mobile,in_store,4.09,3,1915,103.86,0,0,0,1,0
TXN-00001843,86120,564.23,11,0,electronics,mobile,online,9.98,0,796,247.88,0,0,0,0,0
TXN-00001844,76865,90.15,13,5,fuel,mobile,online,8.37,2,1406,276.04,0,0,1,0,0
TXN-00001845,65507,141.06,3,1,food_delivery,mobile,atm,22.6,1,1033,209.17,0,0,0,1,0
TXN-00001846,46229,910.0,0,6,travel,mobile,in_store,29.56,1,2604,64.3,0,0,1,1,1
TXN-00001847,58812,74.75,10,6,groceries,tablet,online,10.72,0,745,332.25,0,0,1,0,0
TXN-00001848,56889,174.36,14,5,food_delivery,tablet,online,10.46,1,2871,168.62,1,0,1,0,0
TXN-00001849,24877,477.16,11,2,groceries,mobile,in_store,6.66,1,3390,212.74,1,0,0,0,0
TXN-00001850,17363,647.06,15,4,groceries,pos_terminal,in_store,1.19,4,1566,253.14,0,0,0,0,0
TXN-00001851,32792,273.6,6,6,groceries,mobile,online,32.41,2,1198,257.92,0,0,1,0,0
TXN-00001852,50889,448.16,1,2,food_delivery,desktop,in_store,26.06,2,2005,96.07,0,0,0,1,0
TXN-00001853,24427,160.75,17,1,travel,mobile,atm,8.54,0,2287,153.41,0,0,0,0,0
TXN-00001854,19599,9.32,4,4,food_delivery,pos_terminal,in_store,13.72,2,1384,245.34,0,0,0,1,0
TXN-00001855,86673,421.16,7,6,food_delivery,mobile,in_store,1.89,3,1090,70.0,0,0,1,0,1
TXN-00001856,43749,186.9,20,5,groceries,desktop,in_store,18.1,4,2518,215.14,0,0,1,0,0
TXN-00001857,62579,146.21,0,2,gaming,pos_terminal,online,9.11,2,1300,130.5,0,0,0,1,0
TXN-00001858,57162,135.89,10,5,food_delivery,mobile,online,3.53,1,589,134.45,0,0,1,0,0
TXN-00001859,76160,312.75,15,6,gaming,mobile,in_store,20.83,0,2322,269.14,0,0,1,0,0
TXN-00001860,76582,310.16,22,0,fashion,desktop,in_store,12.84,4,146,264.94,0,0,0,0,0
TXN-00001861,36642,191.14,8,5,fashion,pos_terminal,in_store,4.77,2,2577,80.4,0,0,1,0,0
TXN-00001862,86310,264.13,7,4,fashion,pos_terminal,in_store,14.71,5,971,257.72,0,0,0,0,0
TXN-00001863,43412,73.36,4,3,groceries,mobile,atm,13.17,4,1162,40.9,0,0,0,1,0
TXN-00001864,85167,162.65,23,1,healthcare,pos_terminal,online,4.9,1,49,293.69,0,0,0,1,0
TXN-00001865,46436,76.54,5,5,utilities,desktop,in_store,21.48,2,2369,306.08,1,0,1,1,0
TXN-00001866,19989,74.14,16,3,healthcare,desktop,online,5.22,4,1462,183.6,0,0,0,0,0
TXN-00001867,78400,246.02,20,6,groceries,mobile,online,31.06,1,142,323.73,1,0,1,0,0
TXN-00001868,12714,199.07,17,5,gaming,mobile,online,10.91,2,1715,350.85,1,0,1,0,0
TXN-00001869,79510,132.85,12,2,fuel,mobile,online,0.82,4,232,104.44,1,0,0,0,0
TXN-00001870,13884,156.31,14,6,fuel,tablet,online,8.31,3,1090,79.37,0,0,1,0,0
TXN-00001871,28613,261.36,8,2,electronics,mobile,online,0.35,0,1872,121.37,0,0,0,0,0
TXN-00001872,64302,317.33,13,0,healthcare,desktop,in_store,16.47,0,12,278.5,0,0,0,0,1
TXN-00001873,94737,281.82,18,0,food_delivery,tablet,online,8.77,3,371,258.73,0,0,0,0,0
TXN-00001874,46762,36.77,17,2,groceries,desktop,in_store,1.98,5,3643,37.58,0,0,0,0,0
TXN-00001875,20858,15.75,3,1,fuel,mobile,in_store,9.7,4,1959,301.89,0,0,0,1,0
TXN-00001876,30961,97.88,4,0,electronics,mobile,atm,25.8,3,2159,295.78,0,0,0,1,0
TXN-00001877,90650,16.05,17,5,travel,mobile,atm,7.0,2,281,220.87,0,0,1,0,0
TXN-00001878,75405,520.41,11,5,healthcare,mobile,atm,0.04,1,2813,320.79,0,0,1,0,0
TXN-00001879,19035,152.17,10,0,fashion,mobile,online,30.11,3,3219,94.78,0,0,0,0,0
TXN-00001880,44640,57.12,22,1,electronics,mobile,in_store,27.23,4,2348,317.69,0,0,0,0,0
TXN-00001881,33808,150.76,3,5,utilities,mobile,online,13.69,3,1297,306.61,0,0,1,1,0
TXN-00001882,26004,27.76,21,0,groceries,desktop,in_store,55.84,2,560,50.88,0,0,0,0,0
TXN-00001883,86182,58.45,13,0,gaming,pos_terminal,online,36.82,2,2297,253.9,1,0,0,0,1
TXN-00001884,65593,141.78,22,0,travel,mobile,in_store,5.66,1,634,214.99,0,0,0,0,0
TXN-00001885,26154,123.15,11,5,gaming,mobile,in_store,8.41,2,2924,46.81,1,0,1,0,0
TXN-00001886,68561,140.83,19,4,electronics,mobile,in_store,2.33,7,2794,168.18,0,0,0,0,0
TXN-00001887,47220,267.47,5,3,fashion,desktop,online,14.67,4,789,229.42,0,0,0,1,0
TXN-00001888,15532,373.9,18,0,fashion,mobile,atm,1.35,1,1770,265.31,0,0,0,0,0
TXN-00001889,50486,208.85,5,4,fashion,mobile,online,18.41,3,653,295.92,0,0,0,1,0
TXN-00001890,26670,387.82,22,3,fashion,pos_terminal,atm,15.84,2,3543,206.63,0,0,0,0,0
TXN-00001891,32073,125.53,13,1,fashion,desktop,online,8.03,2,377,199.63,0,0,0,0,0
TXN-00001892,89108,424.66,18,1,cash_withdrawal,pos_terminal,online,3.67,2,2933,391.12,0,0,0,0,0
TXN-00001893,73921,211.37,21,0,food_delivery,tablet,online,14.26,2,919,217.85,0,0,0,0,0
TXN-00001894,22068,351.64,2,4,utilities,mobile,in_store,4.71,2,1000,440.82,0,0,0,1,0
TXN-00001895,86619,127.68,8,4,travel,desktop,online,31.96,1,1408,327.22,0,0,0,0,0
TXN-00001896,61687,204.16,13,1,fuel,mobile,in_store,8.55,1,817,156.74,0,0,0,0,0
TXN-00001897,88710,704.83,0,1,healthcare,mobile,in_store,30.75,3,3346,262.34,0,1,0,1,1
TXN-00001898,77236,203.0,0,1,groceries,mobile,in_store,21.8,2,1379,67.09,0,0,0,1,0
TXN-00001899,40538,371.63,15,6,utilities,pos_terminal,online,19.08,3,2740,137.4,0,0,1,0,0
TXN-00001900,58137,403.96,4,5,gaming,tablet,online,42.89,1,1531,103.04,0,0,1,1,1
TXN-00001901,57776,297.6,11,0,food_delivery,mobile,online,34.35,3,3108,163.67,1,0,0,0,0
TXN-00001902,74794,335.86,16,0,groceries,mobile,online,11.58,1,399,171.73,1,0,0,0,0
TXN-00001903,32356,128.0,18,6,gaming,desktop,online,12.07,1,3113,101.0,0,0,1,0,0
TXN-00001904,39977,95.07,22,0,food_delivery,desktop,in_store,8.53,1,726,40.94,0,0,0,0,0
TXN-00001905,32031,77.56,0,1,utilities,mobile,in_store,4.01,1,806,142.38,0,0,0,1,0
TXN-00001906,36652,258.39,0,5,electronics,mobile,in_store,28.26,2,3605,413.29,0,0,1,1,0
TXN-00001907,24512,198.56,1,1,food_delivery,tablet,online,1.87,4,1346,154.9,0,0,0,1,0
TXN-00001908,13289,245.46,18,1,food_delivery,pos_terminal,in_store,0.87,2,3047,68.99,0,0,0,0,0
TXN-00001909,94600,65.85,1,4,groceries,mobile,in_store,2.42,2,933,194.56,0,0,0,1,0
TXN-00001910,16688,108.63,10,1,food_delivery,mobile,in_store,12.87,5,3151,137.28,0,0,0,0,0
TXN-00001911,89918,364.49,0,4,fuel,desktop,online,7.58,2,455,269.62,0,0,0,1,0
TXN-00001912,10277,222.53,19,0,groceries,mobile,online,26.0,0,2268,246.99,0,0,0,0,0
TXN-00001913,79961,212.55,19,6,fashion,desktop,online,12.8,3,2948,262.69,0,0,1,0,0
TXN-00001914,39556,161.71,15,3,food_delivery,mobile,online,3.82,1,2790,187.56,0,0,0,0,0
TXN-00001915,56589,100.29,23,3,groceries,desktop,in_store,4.47,2,2211,125.36,0,0,0,1,0
TXN-00001916,35399,434.34,14,2,fashion,mobile,atm,1.84,1,3612,269.89,1,0,0,0,0
TXN-00001917,54154,484.22,16,3,electronics,mobile,online,4.63,0,3432,132.17,0,0,0,0,0
TXN-00001918,50640,204.94,10,5,cash_withdrawal,pos_terminal,online,9.46,2,1979,202.1,0,0,1,0,0
TXN-00001919,57676,175.08,23,6,food_delivery,mobile,in_store,0.99,1,365,94.72,0,0,1,1,0
TXN-00001920,45395,508.25,8,0,food_delivery,mobile,online,32.11,2,83,458.94,0,0,0,0,1
TXN-00001921,58290,111.39,5,3,fuel,mobile,online,0.7,0,1792,96.38,0,0,0,1,0
TXN-00001922,84290,134.82,12,6,travel,mobile,online,8.79,0,3333,251.27,0,0,1,0,0
TXN-00001923,49110,352.66,4,5,fuel,pos_terminal,atm,35.97,2,533,75.83,0,0,1,1,1
TXN-00001924,42523,132.98,16,0,utilities,mobile,online,13.37,1,3619,49.89,0,0,0,0,0
TXN-00001925,21857,196.15,14,6,gaming,desktop,in_store,8.03,3,935,48.71,0,0,1,0,0
TXN-00001926,42374,21.29,9,1,electronics,mobile,online,10.14,3,3180,125.1,1,0,0,0,1
TXN-00001927,21309,492.06,0,1,groceries,desktop,online,17.68,2,567,182.29,0,0,0,1,0
TXN-00001928,26425,332.14,11,0,fuel,pos_terminal,in_store,2.7,2,804,149.64,0,0,0,0,0
TXN-00001929,95701,413.93,12,1,fashion,pos_terminal,in_store,2.74,1,1124,153.69,0,0,0,0,1
TXN-00001930,18047,87.59,14,5,food_delivery,pos_terminal,in_store,3.01,3,918,140.42,0,0,1,0,0
TXN-00001931,53382,564.75,1,1,fashion,pos_terminal,online,7.58,2,3526,347.0,0,0,0,1,0
TXN-00001932,85086,182.5,0,1,healthcare,desktop,online,4.9,1,2545,112.47,0,0,0,1,0
TXN-00001933,95787,438.7,18,3,electronics,desktop,in_store,35.56,6,2800,155.52,0,0,0,0,1
TXN-00001934,23204,253.3,5,0,food_delivery,desktop,in_store,12.6,1,636,140.43,0,0,0,1,0
TXN-00001935,24721,342.96,21,2,utilities,mobile,online,9.11,1,3636,153.51,0,1,0,0,0
TXN-00001936,43533,267.63,4,3,healthcare,pos_terminal,in_store,0.96,3,2854,229.51,0,0,0,1,0
TXN-00001937,59896,132.14,8,4,fashion,desktop,in_store,0.97,3,2442,104.98,0,0,0,0,0
TXN-00001938,96381,42.83,20,1,gaming,desktop,online,33.35,1,1246,54.36,0,0,0,0,0
TXN-00001939,28694,461.93,2,1,electronics,desktop,in_store,3.42,0,3320,171.18,0,0,0,1,0
TXN-00001940,24795,10.71,21,4,travel,tablet,online,42.13,4,938,323.11,0,0,0,0,0
TXN-00001941,32786,369.78,0,1,fashion,mobile,online,2.38,2,607,39.3,0,0,0,1,0
TXN-00001942,88687,461.52,4,3,fashion,pos_terminal,in_store,3.59,3,1285,187.95,0,0,0,1,0
TXN-00001943,12704,54.85,7,6,food_delivery,mobile,online,,3,1874,187.56,0,0,1,0,0
TXN-00001944,44211,138.3,16,0,fuel,desktop,online,21.58,3,3020,157.96,0,0,0,0,0
TXN-00001945,20705,48.71,14,6,groceries,mobile,in_store,44.2,3,2043,222.58,0,0,1,0,0
TXN-00001946,24136,116.23,9,6,food_delivery,mobile,online,10.74,2,2793,258.78,1,0,1,0,0
TXN-00001947,92515,409.3,13,6,fashion,pos_terminal,online,31.95,1,1284,162.49,1,1,1,0,0
TXN-00001948,10149,340.22,13,1,fuel,mobile,in_store,42.66,2,453,91.77,0,0,0,0,1
TXN-00001949,38937,308.72,19,3,travel,pos_terminal,in_store,20.77,1,3256,236.99,1,0,0,0,0
TXN-00001950,92387,139.11,9,0,travel,mobile,online,6.64,5,1270,274.79,0,0,0,0,0
TXN-00001951,64731,12.63,22,2,food_delivery,pos_terminal,online,1.71,2,2078,273.14,1,0,0,0,0
TXN-00001952,16457,63.06,11,4,fashion,mobile,in_store,3.6,2,1473,424.05,0,0,0,0,0
TXN-00001953,51850,161.69,20,5,electronics,pos_terminal,online,2.47,3,2619,231.27,0,0,1,0,0
TXN-00001954,97384,77.07,16,5,food_delivery,pos_terminal,in_store,22.13,0,1347,244.27,0,0,1,0,0
TXN-00001955,46040,372.54,9,1,groceries,pos_terminal,in_store,18.47,1,808,116.88,0,0,0,0,0
TXN-00001956,57576,576.7,6,3,fuel,desktop,online,7.3,3,536,168.59,0,0,0,0,1
TXN-00001957,57869,251.86,12,0,groceries,pos_terminal,in_store,40.87,3,156,339.25,0,0,0,0,0
TXN-00001958,69439,54.17,0,5,travel,mobile,in_store,24.5,1,2936,160.36,0,0,1,1,0
TXN-00001959,26851,473.49,8,5,food_delivery,desktop,online,40.37,3,1743,193.83,0,0,1,0,0
TXN-00001960,85570,212.68,12,0,groceries,desktop,online,5.73,4,2633,142.71,0,0,0,0,0
TXN-00001961,98973,191.33,8,6,fuel,mobile,online,17.52,4,2941,263.5,0,0,1,0,0
TXN-00001962,22829,290.5,2,1,fashion,desktop,atm,3.5,2,3342,52.33,0,0,0,1,0
TXN-00001963,83646,65.72,14,5,fashion,mobile,in_store,1.27,6,1575,144.06,0,0,1,0,0
TXN-00001964,83521,141.02,22,4,groceries,mobile,in_store,23.54,2,859,289.36,0,0,0,0,0
TXN-00001965,76744,181.26,10,4,electronics,mobile,online,0.74,1,783,205.59,0,0,0,0,0
TXN-00001966,43378,236.08,8,5,groceries,mobile,online,15.24,2,524,226.29,1,0,1,0,0
TXN-00001967,52187,254.15,16,1,groceries,pos_terminal,in_store,2.73,2,3020,87.29,0,0,0,0,0
TXN-00001968,85528,290.13,0,0,food_delivery,mobile,online,6.42,1,1481,282.58,0,0,0,1,0
TXN-00001969,23758,118.95,21,5,food_delivery,mobile,atm,32.99,5,1736,21.9,1,0,1,0,0
TXN-00001970,84586,34.13,11,4,fashion,mobile,in_store,32.54,3,610,211.45,0,0,0,0,0
TXN-00001971,92859,160.4,18,4,food_delivery,mobile,in_store,4.32,3,2828,125.08,0,0,0,0,0
TXN-00001972,71367,176.75,7,5,cash_withdrawal,desktop,in_store,0.04,4,1764,583.75,1,0,1,0,0
TXN-00001973,40724,32.4,4,5,food_delivery,desktop,in_store,5.64,3,924,280.36,0,0,1,1,0
TXN-00001974,60323,113.46,16,0,food_delivery,desktop,in_store,28.87,2,3091,120.41,0,0,0,0,0
TXN-00001975,14509,220.26,6,1,travel,mobile,online,20.47,2,1411,559.03,0,0,0,0,0
TXN-00001976,93861,129.07,16,1,gaming,mobile,in_store,3.62,1,3391,208.64,0,1,0,0,0
TXN-00001977,40815,213.58,16,2,utilities,mobile,in_store,13.98,1,1011,62.54,0,0,0,0,0
TXN-00001978,15138,124.39,16,3,fuel,desktop,in_store,7.01,4,166,31.33,0,0,0,0,0
TXN-00001979,81500,305.67,18,4,groceries,mobile,in_store,12.18,1,3252,118.75,0,0,0,0,0
TXN-00001980,69179,82.87,9,3,groceries,mobile,online,9.16,3,793,44.97,0,0,0,0,0
TXN-00001981,66043,193.2,23,0,fuel,mobile,in_store,18.86,0,2817,10.77,0,0,0,1,0
TXN-00001982,14868,200.51,20,2,food_delivery,mobile,online,2.82,5,1536,244.54,0,0,0,0,0
TXN-00001983,77574,362.52,11,3,fashion,desktop,in_store,28.01,3,3524,345.49,0,0,0,0,0
TXN-00001984,67357,147.19,1,6,fuel,mobile,online,4.17,2,830,88.22,0,0,1,1,0
TXN-00001985,81426,571.27,1,1,groceries,mobile,in_store,21.68,4,767,220.51,1,0,0,1,1
TXN-00001986,84458,556.68,11,0,groceries,pos_terminal,online,5.49,1,2190,250.51,1,0,0,0,0
TXN-00001987,29075,87.95,0,3,utilities,mobile,online,76.55,1,1437,124.36,0,0,0,1,0
TXN-00001988,28957,188.85,22,5,fashion,tablet,online,24.42,0,964,247.65,0,0,1,0,0
TXN-00001989,93139,59.91,10,3,food_delivery,desktop,atm,1.85,1,84,56.57,0,0,0,0,0
TXN-00001990,57791,274.04,10,5,fuel,pos_terminal,online,0.47,2,3518,290.83,0,0,1,0,0
TXN-00001991,49418,127.57,12,1,fashion,pos_terminal,online,50.18,2,2345,312.29,1,0,0,0,1
TXN-00001992,35847,210.47,23,2,groceries,pos_terminal,online,5.6,2,1891,227.85,0,0,0,1,0
TXN-00001993,67510,157.04,14,6,groceries,pos_terminal,in_store,22.6,3,420,67.74,0,0,1,0,1
TXN-00001994,77855,998.48,17,4,healthcare,desktop,online,8.85,1,3412,277.23,1,0,0,0,1
TXN-00001995,10207,171.89,13,6,fuel,mobile,in_store,29.89,2,3175,107.67,0,0,1,0,0
TXN-00001996,59736,160.11,9,4,travel,tablet,in_store,74.98,3,2192,258.58,0,1,0,0,1
TXN-00001997,99402,379.25,2,1,travel,mobile,in_store,36.16,2,605,508.4,0,0,0,1,1
TXN-00001998,35257,417.57,16,1,groceries,desktop,online,7.45,4,43,272.6,0,0,0,0,0
TXN-00001999,35280,234.08,11,1,groceries,desktop,online,14.67,1,505,112.76,0,1,0,0,0
TXN-00002000,89030,425.63,22,3,travel,mobile,in_store,10.75,1,2264,14.5,0,0,0,0,0
TXN-00002001,15585,890.34,3,2,fuel,mobile,online,18.28,2,1046,182.86,0,0,0,1,0
TXN-00002002,45776,150.41,20,0,groceries,mobile,online,0.35,1,772,201.2,0,0,0,0,0
TXN-00002003,51243,67.07,16,2,groceries,mobile,online,6.32,4,2823,85.33,0,0,0,0,0
TXN-00002004,81808,258.78,4,5,fuel,mobile,online,9.67,4,2202,147.67,1,0,1,1,0
TXN-00002005,21612,398.42,12,3,groceries,pos_terminal,online,22.69,4,1312,149.44,0,1,0,0,1
TXN-00002006,49064,540.28,19,0,groceries,mobile,in_store,7.23,1,3115,42.44,0,0,0,0,0
TXN-00002007,23709,293.61,16,2,food_delivery,mobile,online,17.4,2,1775,142.89,0,0,0,0,0
TXN-00002008,80886,196.9,5,2,travel,pos_terminal,in_store,6.65,2,872,206.75,0,0,0,1,0
TXN-00002009,66904,100.02,16,0,food_delivery,mobile,online,24.3,2,3340,84.32,0,0,0,0,0
TXN-00002010,54705,463.23,2,2,food_delivery,mobile,atm,37.24,2,2040,117.65,0,0,0,1,0
TXN-00002011,45363,243.23,3,2,gaming,desktop,online,11.17,5,2294,359.92,0,0,0,1,0
TXN-00002012,23785,35.12,9,3,groceries,pos_terminal,online,20.35,2,1040,131.81,0,0,0,0,0
TXN-00002013,92965,703.77,1,5,utilities,pos_terminal,in_store,40.09,3,1108,120.86,0,0,1,1,1
TXN-00002014,68288,71.11,14,3,electronics,mobile,online,13.04,2,2946,134.13,0,0,0,0,0
TXN-00002015,38723,403.64,4,1,cash_withdrawal,desktop,in_store,2.69,1,1702,383.05,0,0,0,1,0
TXN-00002016,47253,228.57,7,4,healthcare,mobile,online,71.88,0,1829,167.67,0,0,0,0,0
TXN-00002017,75355,38.23,14,1,groceries,desktop,online,33.25,3,296,795.78,0,0,0,0,0
TXN-00002018,74760,179.59,20,6,utilities,mobile,in_store,15.74,2,323,49.2,0,0,1,0,0
TXN-00002019,51498,150.75,3,4,groceries,pos_terminal,in_store,5.71,0,2909,112.36,0,0,0,1,0
TXN-00002020,37260,48.68,7,3,groceries,pos_terminal,atm,0.04,1,43,110.46,0,0,0,0,0
TXN-00002021,69394,273.52,10,1,groceries,desktop,online,39.37,4,194,309.26,0,0,0,0,1
TXN-00002022,69240,364.83,2,4,healthcare,mobile,online,11.2,2,1803,127.3,0,0,0,1,0
TXN-00002023,63971,189.47,4,0,electronics,pos_terminal,online,18.83,1,49,83.16,0,0,0,1,0
TXN-00002024,16556,147.49,11,0,electronics,desktop,in_store,3.37,0,1561,212.08,0,1,0,0,0
TXN-00002025,52550,288.84,9,4,utilities,mobile,online,15.66,3,3536,172.56,0,0,0,0,0
TXN-00002026,65252,6.91,15,5,cash_withdrawal,desktop,atm,4.8,4,1136,369.81,1,0,1,0,0
TXN-00002027,95504,134.15,20,6,healthcare,mobile,in_store,46.09,2,895,94.84,0,0,1,0,0
TXN-00002028,57300,142.58,6,2,fuel,desktop,online,29.0,2,863,223.56,0,1,0,0,1
TXN-00002029,40843,194.28,4,4,groceries,desktop,online,15.33,2,1667,209.27,1,1,0,1,0
TXN-00002030,60020,45.52,21,4,food_delivery,mobile,online,11.59,1,145,210.18,0,0,0,0,1
TXN-00002031,25951,24.9,8,2,travel,mobile,online,14.29,2,1138,18.36,0,0,0,0,0
TXN-00002032,18162,77.81,1,6,gaming,desktop,in_store,1.23,4,1940,221.07,0,0,1,1,0
TXN-00002033,71027,270.42,22,1,fuel,mobile,online,4.82,2,2764,175.08,0,0,0,0,0
TXN-00002034,98755,140.59,14,5,fuel,desktop,in_store,47.56,1,309,99.05,0,1,1,0,0
TXN-00002035,86139,77.32,23,6,fashion,mobile,online,31.27,3,169,114.44,0,0,1,1,0
TXN-00002036,62528,631.92,20,2,utilities,pos_terminal,online,17.79,2,1100,281.78,0,0,0,0,0
TXN-00002037,13622,147.38,15,3,healthcare,mobile,in_store,25.45,4,1755,470.17,0,0,0,0,0
TXN-00002038,98916,195.19,19,3,food_delivery,desktop,online,0.27,4,501,190.92,0,0,0,0,0
TXN-00002039,50466,458.44,3,0,gaming,desktop,in_store,2.43,3,694,260.14,0,0,0,1,0
